2025-09-11 11:56:12.28458356 +0200 CEST m=+1.796648131,
2025-09-11 11:56:12.310216232 +0200 CEST m=+1.822280804
2025-09-11 11:56:12.298813111 +0200 CEST m=+1.810877679,
2025-09-11 11:56:12.406046477 +0200 CEST m=+1.918111067
2025-09-11 11:56:12.310241556 +0200 CEST m=+1.822306129,
2025-09-11 11:56:12.406256577 +0200 CEST m=+1.918321147
2025-09-11 11:56:12.324098796 +0200 CEST m=+1.836163364,
2025-09-11 11:56:12.406277168 +0200 CEST m=+1.918341739
2025-09-11 11:56:12.336892064 +0200 CEST m=+1.848956634,
2025-09-11 11:56:12.406295485 +0200 CEST m=+1.918360054
2025-09-11 11:56:12.354740212 +0200 CEST m=+1.866804789,
2025-09-11 11:56:12.406313103 +0200 CEST m=+1.918377672
2025-09-11 11:56:12.370727878 +0200 CEST m=+1.882792455,
2025-09-11 11:56:12.406330469 +0200 CEST m=+1.918395040
2025-09-11 11:56:12.388257148 +0200 CEST m=+1.900321725,
2025-09-11 11:56:12.508413 +0200 CEST m=+2.020477572
2025-09-11 11:56:12.406359929 +0200 CEST m=+1.918424499,
2025-09-11 11:56:12.508454186 +0200 CEST m=+2.020518757
2025-09-11 11:56:12.420356702 +0200 CEST m=+1.932421272,
2025-09-11 11:56:12.508473293 +0200 CEST m=+2.020537864
2025-09-11 11:56:12.438790554 +0200 CEST m=+1.950855172,
2025-09-11 11:56:12.50849235 +0200 CEST m=+2.020556920
2025-09-11 11:56:12.452638836 +0200 CEST m=+1.964703413,
2025-09-11 11:56:12.508510665 +0200 CEST m=+2.020575236
2025-09-11 11:56:12.472067014 +0200 CEST m=+1.984131588,
2025-09-11 11:56:12.508529037 +0200 CEST m=+2.020593608
2025-09-11 11:56:12.488093776 +0200 CEST m=+2.000158356,
2025-09-11 11:56:12.594963663 +0200 CEST m=+2.107028233
2025-09-11 11:56:12.508552129 +0200 CEST m=+2.020616700,
2025-09-11 11:56:12.595013196 +0200 CEST m=+2.107077766
2025-09-11 11:56:12.522978401 +0200 CEST m=+2.035042972,
2025-09-11 11:56:12.595031826 +0200 CEST m=+2.107096396
2025-09-11 11:56:12.53659116 +0200 CEST m=+2.048655736,
2025-09-11 11:56:12.595050332 +0200 CEST m=+2.107114904
2025-09-11 11:56:12.550482482 +0200 CEST m=+2.062547050,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:12.595069225 +0200 CEST m=+2.107133796
2025-09-11 11:56:12.565478418 +0200 CEST m=+2.077542987,
2025-09-11 11:56:12.595087409 +0200 CEST m=+2.107151980
2025-09-11 11:56:12.579453599 +0200 CEST m=+2.091518177,
2025-09-11 11:56:12.667863059 +0200 CEST m=+2.179927627
2025-09-11 11:56:12.595120638 +0200 CEST m=+2.107185206,
2025-09-11 11:56:12.667902631 +0200 CEST m=+2.179967200
2025-09-11 11:56:12.605860921 +0200 CEST m=+2.117925491,
2025-09-11 11:56:12.667920262 +0200 CEST m=+2.179984831
2025-09-11 11:56:12.619655697 +0200 CEST m=+2.131720264,
2025-09-11 11:56:12.667938539 +0200 CEST m=+2.180003108
2025-09-11 11:56:12.634396628 +0200 CEST m=+2.146461197,SSRSSSSSSSSSSS - 0000000000000000

2025-09-11 11:56:12.667956238 +0200 CEST m=+2.180020809
2025-09-11 11:56:12.646712567 +0200 CEST m=+2.158777135,
2025-09-11 11:56:12.667974497 +0200 CEST m=+2.180039067
2025-09-11 11:56:12.657884006 +0200 CEST m=+2.169948575,
2025-09-11 11:56:12.756645616 +0200 CEST m=+2.268710209
2025-09-11 11:56:12.668004304 +0200 CEST m=+2.180068873,
